X,MAG,time_0,time_168,time_24,time_3,time_48,time_72,max_time,strategy_broad,ENC,riboENC,deltaENC,ribo_cts,gc,bp,all_A,all_C,all_G,all_T,taxonomy,domain,phylum,family,ribo_A_mean,ribo_C_mean,ribo_G_mean,ribo_T_mean,ribo_gene_length,ribo_GC,ribo_GC_skew,ribo_AT_skew,ribo_aa_cn,ribo_AA_mean_cost,degen_GC,degen_GCskew,degen_ATskew,nsA,nsC,nsG,nsT,nstotal,nsGC,nsGC_skew,nsAT_skew
NA,12C18O_72h_100_P16_coass_bin.24,NA,NA,NA,NA,NA,NA,NA,NA,53.21759276092216,49.10936230895919,0.0771968486139353,50,60.98315848707746,2985480,579552,911075,909565,585288,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.23296248133699368,0.2884457929971584,0.3184992534797476,0.16009247218610026,415.26,0.6069450464769061,0.049515949849230294,0.18539394682024266,3.1738138252353334,22.761647024588974,0.738939816660024,-0.0776699029126214,-0.117557251908397,0.248002131060202,0.230864855265495,0.317439175990055,0.203693837684248,11262,0.54830403125555,0.157894736842105,0.0980931786907804
NA,12C18O_72h_100_P16_coass_bin.2,NA,NA,NA,NA,NA,NA,NA,NA,48.21076961604744,41.89514333708793,0.13100032065983225,46,63.67491989627645,2042352,372131,650275,650191,369755,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.20908060193774478,0.32235621521335805,0.32477839620696763,0.14378478664192948,421.82608695652175,0.6471346114203257,0.00374293222903562,0.18504454505622903,3.2203816313692597,22.151315584617784,0.87396351575456,-0.323529411764706,-0.348684210526316,0.242674253200569,0.236699857752489,0.319582740635372,0.201043148411569,10545,0.556282598387862,0.148994203886805,0.0938234665526822
NA,12C18O_72h_100_P16_coass_bin.34,NA,NA,NA,NA,NA,NA,NA,NA,50.58935205969568,42.66707261978312,0.15659974119779652,52,63.38498210242211,2489443,456059,789499,788434,455451,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.21406864942958204,0.31873661136850495,0.31888606585961243,0.1483086733423006,386.0192307692308,0.6376226772281174,2.3439331197753517e-4,0.18146824305746498,3.2711498973305955,22.21041698028,0.839540412044374,-0.2590844738084,-0.441975308641975,0.250296019673923,0.242189634757264,0.305856635394845,0.201657710173968,10979,0.548046270152109,0.116170849260429,0.107617896009674
NA,12C18O_72h_100_P16_coass_bin.3,NA,NA,NA,NA,NA,NA,NA,NA,47.92747728280729,44.68376513582759,0.06767959281143496,52,65.651650236552,4851153,834995,1594295,1590567,831296,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,d__Bacteria,p__Proteobacteria,f__Xanthobacteraceae,0.20613220069020435,0.3207680736218034,0.3305017255110167,0.1425980001769755,434.65384615384613,0.65126979913282,0.014945652173913014,0.182187262116214,3.220549158547387,22.67434526990914,0.905613156953879,-0.167785234899329,0.0303030303030303,0.235303709743172,0.238157358336731,0.31667346106808,0.209865470852018,12265,0.55483081940481,0.141513592946363,0.0571428571428572
NA,12C18O_72h_100_P16_coass_bin.5,NA,NA,NA,NA,NA,NA,NA,NA,56.95538383876825,57.81432467712027,-0.0150809419664969,26,36.07363344477302,2114148,679007,379603,383047,672491,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5893;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.35359251968503935,0.16650262467191598,0.24311023622047245,0.23679461942257218,468.9230769230769,0.40961286089238846,0.1870244293151783,0.1978327313142539,3.3794635229796683,23.004160475482912,0.288315629742033,-0.152631578947368,0.0959488272921109,0.299583911234397,0.175990137155186,0.286484820465403,0.237941131145015,6489,0.462474957620589,0.23892035988004,0.114678899082569
NA,H1-16-all-fractions_conc_93.Chloroflexi_54_9,NA,NA,NA,NA,NA,NA,NA,NA,56.75734046222335,54.40571931657637,0.04143289883732607,47,53.72794261444267,7976920,1846911,2149361,2136474,1844174,d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__,d__Bacteria,p__Chloroflexota,f__Ktedonobacteraceae,0.2577485576278009,0.24612013059618051,0.2930363611968335,0.2030949505791851,475.72340425531917,0.5391564917930141,0.08701783492326838,0.11859472049689446,3.213637588716198,22.267791576673865,0.532137518684604,-0.112359550561798,-0.100638977635783,0.243220338983051,0.234915254237288,0.314491525423729,0.207372881355932,11800,0.549406779661017,0.144840351689033,0.079556140680835
NA,H1-16-all-fractions_metab_31.Corynebacterium_durum_57_11,NA,NA,NA,NA,NA,NA,NA,NA,54.073496647992336,40.81669661638706,0.2451626185357384,53,57.28271332005058,2747925,588028,786391,787695,585811,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium_durum,d__Bacteria,p__Actinobacteriota,f__Mycobacteriaceae,0.22043866631290351,0.29844344211550367,0.28539842575395774,0.19571946581763508,426.6792452830189,0.5838418678694615,-0.022343406801484472,0.05939857613431095,3.2587122917604683,22.36169672678691,0.566173818968626,-0.443312101910828,-0.581047381546135,0.244538983882844,0.243557228176389,0.301889879734926,0.210013908205841,12223,0.545447107911315,0.106944652767362,0.0759539236861051
NA,H1-16-all-fractions_metab_48.Actinobacteria_68_21,NA,NA,NA,NA,NA,NA,NA,NA,48.68800131006997,47.84618096780662,0.01729009857895391,55,67.97827087376697,2498950,401836,851902,846841,398371,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01;s__,d__Bacteria,p__Actinobacteriota,f__70,0.19165044343499893,0.3305934097627803,0.34541062801932365,0.1323455187828971,504.3272727272727,0.6760040377821039,0.021918830995680223,0.1830421720262602,3.2534503450345036,21.438772845953,0.829972752043597,-0.276428102429416,-0.352564102564103,0.203211517165006,0.269587486157254,0.332087486157254,0.195113510520487,14448,0.601674972314507,0.103876682388128,0.0203301476976543
NA,H1-16-all-fractions_metab_74.Sphingomonadales_70_12,NA,NA,NA,NA,NA,NA,NA,NA,46.27592696683864,43.96799738886095,0.04987322198065427,14,70.37646641044094,2545672,375886,897574,893980,378232,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.20196078431372544,0.34444444444444444,0.32461873638344224,0.12897603485838777,327.85714285714283,0.6690631808278867,-0.029632041680234488,0.2205398288347597,3.267001369237791,21.849934036939313,0.944170771756979,-0.328695652173913,-0.470588235294118,0.24548311076198,0.252160251374705,0.312254516889238,0.190102120974077,2546,0.564414768263943,0.106471816283925,0.127141568981064
NA,H1-16-all-fractions_metab_conc_20.Bacteria_65_10,NA,NA,NA,NA,NA,NA,NA,NA,52.491879478335335,49.38390813494921,0.059208612346769954,50,64.79738083318806,3126185,551783,1012676,1013010,548716,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__SPDF01;s__,d__Bacteria,p__Gemmatimonadota,f__GWC2,0.20709179022119859,0.30622330982198553,0.3421620843529581,0.14452281560385777,416.82,0.6483853941749436,0.05542810626803811,0.17794759825327514,3.2130291900251304,22.458909670871392,0.84521158129176,-0.111111111111111,-0.00719424460431655,0.237280544607668,0.228412755284844,0.328376925833035,0.205929774274454,11164,0.556789681117879,0.17953667953668,0.0707356507679871
NA,H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13,NA,NA,NA,NA,NA,NA,NA,NA,48.27761108688271,47.05199284999825,0.025386886577274427,52,69.06678497996087,2643828,408538,914399,911608,409283,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__;s__,d__Bacteria,p__Actinobacteriota,f__70,0.19238143934551963,0.3325237547402957,0.3530614853636712,0.12203332055051343,451.3269230769231,0.6855852401039669,0.02995649471721563,0.22374305461444646,3.1764907177688424,21.68876737004632,0.883665065202471,-0.23495145631068,-0.150442477876106,0.209544432414425,0.261430832014658,0.332222869992504,0.196801865578413,12007,0.593653702007162,0.119248035914703,0.0313588850174216
NA,H1-16-all-fractions_metab_conc_37.Actinobacteria_70_13,NA,NA,NA,NA,NA,NA,NA,NA,45.64128430837551,44.79871006473879,0.018460791724086087,52,70.31402211812853,3023131,447418,1062134,1063551,450028,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.1900879917184265,0.3321687370600414,0.350327812284334,0.12741545893719808,445.84615384615387,0.6824965493443754,0.02660683814700119,0.1973916587420187,3.228624371305038,21.884418968212614,0.888339920948617,-0.202817945865777,-0.0737463126843658,0.21608040201005,0.251256281407035,0.328857401762913,0.203805914820002,12139,0.580113683169948,0.133768815677364,0.0292328820875024
NA,H1-16-all-fractions_metab_conc_39.Actinobacteria_66_10,NA,NA,NA,NA,NA,NA,NA,NA,53.06197786846548,50.46869593289511,0.04887269641547891,50,66.21250774543506,5001333,845190,1657632,1653876,844635,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__,d__Bacteria,p__Actinobacteriota,f__Pseudonocardiaceae,0.19841374752148047,0.3157523683630756,0.332275831680987,0.15355805243445692,453.9,0.6480282000440626,0.025498062147276807,0.12744116174261388,3.218727534148095,21.987865886109635,0.785427807486631,-0.165957446808511,-0.336448598130841,0.218513277282943,0.240739199200866,0.33030883209856,0.210438691417631,12013,0.571048031299426,0.156851311953353,0.0188239860275567
NA,H1-16-all-fractions_metab_conc_42.Ktedonobacter_racemifer_53_14,NA,NA,NA,NA,NA,NA,NA,NA,56.78297000874445,54.830347244823216,0.03438747151867073,49,53.07232359105918,6485173,1522521,1721365,1720467,1520820,d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__,d__Bacteria,p__Chloroflexota,f__Ktedonobacteraceae,0.26217484397066193,0.24814359254703658,0.2872306500842786,0.20245091339802287,447.9795918367347,0.5353742426313152,0.07300884955752213,0.1285420139229336,3.1986053251222604,22.478288387451844,0.514450867052023,-0.171535580524345,-0.080952380952381,0.246014648858251,0.236794485135717,0.312365359758725,0.204825506247307,11605,0.549159844894442,0.137611799780323,0.0913608562691131
NA,H1-16-all-fractions_metab_conc_57.Solirubrobacterales_72_43,NA,NA,NA,NA,NA,NA,NA,NA,47.82801643095563,46.7178057909735,0.023212558722455583,52,71.83406662665178,2664009,374875,958998,954668,375468,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__,d__Bacteria,p__Actinobacteriota,f__Solirubrobacteraceae,0.17012465846994534,0.34707991803278687,0.36057035519125685,0.1222250683060109,450.46153846153845,0.7076502732240437,0.019063706563706612,0.1638434579439253,3.1052985702270814,21.72078390923156,0.914970453053184,-0.205597416576964,-0.0115830115830116,0.181202510736703,0.270317145688801,0.347786587380244,0.200693756194252,12108,0.618103733069045,0.125334045964725,-0.051038062283737
NA,H1-16-all-fractions_metab_conc_68.Ktedonobacter_racemifer_52_21,NA,NA,NA,NA,NA,NA,NA,NA,56.36493750023696,53.1447954887809,0.05713023298291633,47,51.99618894194519,6314257,1518818,1645155,1638018,1512266,d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__,d__Bacteria,p__Chloroflexota,f__Ktedonobacteraceae,0.25980392156862747,0.24752611324903792,0.2819314641744548,0.21073850100787977,464.4255319148936,0.5294575774234928,0.06498226183265551,0.10427416999318477,3.228367611636094,22.216652835408027,0.494907582044512,-0.189024390243902,-0.199402539208364,0.242644513672551,0.239702319141571,0.311613014884043,0.206040152301835,11556,0.551315334025614,0.130434782608696,0.0815814850530376
NA,H1-16-all-fractions_metab_conc_94.Propionibacteriales_69_21,NA,NA,NA,NA,NA,NA,NA,NA,45.71457022195119,41.76816665277916,0.08632704081021969,51,69.27196740673793,4129197,633908,1427639,1432737,634913,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__,d__Bacteria,p__Actinobacteriota,f__Nocardioidaceae,0.19455137696180042,0.3404895864179252,0.3288915210739315,0.1360675155463429,397.29411764705884,0.6693811074918568,-0.017326550173265544,0.17689207344379765,3.3099208003334724,21.787949291573455,0.842531272994849,-0.393013100436681,-0.663551401869159,0.238344346549192,0.247246696035242,0.31442731277533,0.199981644640235,10896,0.56167400881057306,0.119607843137255,0.0875209380234506
NA,H1-18-all-fractions_conc_118.Deltaproteobacteria_70_14,NA,NA,NA,NA,NA,NA,NA,NA,47.73272235477852,43.93045626752565,0.07965743204404144,40,70.0136524613485,4813784,724482,1683637,1686669,718996,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,d__Bacteria,p__Myxococcota,f__40CM,0.2006851785070321,0.32419761990623874,0.35274672436590937,0.1223704772208198,415.95,0.6769443442721481,0.042173488413388964,0.24241860465116286,3.2278113663845223,22.566134011258395,0.929302779132131,-0.0891920251836306,0.00689655172413793,0.242652854408287,0.231730660961603,0.320121607927035,0.205494876703074,8881,0.551852268888639,0.160171393593144,0.0829145728643216
NA,H1-18-all-fractions_conc_122.Actinobacteria_70_12,NA,NA,NA,NA,NA,NA,NA,NA,46.593095031557766,46.48384844452078,0.002344694787135125,25,70.44633319579042,4667634,688995,1645158,1643019,690462,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Palsa-739;s__,d__Bacteria,p__Actinobacteriota,f__Gaiellaceae,0.18903410902135795,0.3422590585485071,0.3437466794177027,0.12496015301243224,376.44,0.6860057379662098,0.0021685254027261533,0.2040609137055837,3.1952208235545125,21.974485861182515,0.890222984562607,-0.175337186897881,0,0.197042282857738,0.269943761716309,0.327223495105186,0.205790460320767,4801,0.597167256821496,0.0959190791768399,-0.0217166494312306
NA,H1-18-all-fractions_conc_32.Gemmatimonadetes_61_9,NA,NA,NA,NA,NA,NA,NA,NA,52.86853999876895,49.252098727358224,0.06840440972069473,21,61.46808796752281,2751470,530854,844775,846501,529340,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.23377976190476188,0.30580357142857145,0.2986607142857143,0.16175595238095233,320,0.6044642857142858,-0.011816838995568736,0.1820917983446201,3.1591435185185186,23.153063063063065,0.735751295336788,-0.292253521126761,-0.205882352941176,0.247147230726412,0.239910937934873,0.309212357361536,0.203729473977178,3593,0.54912329529641,0.126203750633553,0.0962962962962964
NA,H1-18-all-fractions_conc_3.Bacteria_68_14,NA,NA,NA,NA,NA,NA,NA,NA,50.243856459609816,46.86449384201632,0.06725922044439613,40,68.41574050549578,4313864,680666,1474976,1476386,681836,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__,d__Bacteria,p__Gemmatimonadota,f__GWC2,0.19343406080955042,0.3246906671640863,0.34663930858670644,0.13523596343965677,402.075,0.6713299757507927,0.03269426692599796,0.17707150964812704,3.21324354657688,22.555758031185423,0.911547911547912,-0.18921832884097,-0.0333333333333333,0.23093121197941,0.230580252690688,0.327211043518952,0.21127749181095,8548,0.55779129620964,0.173238255033557,0.0444444444444444
NA,H1-18-all-fractions_maxb_99.Actinobacteria_69_12,NA,NA,NA,NA,NA,NA,NA,NA,46.419274307825695,44.62547924005481,0.03864332423371117,51,68.61278470475284,2851814,444542,980035,976674,450563,d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.1868750880157724,0.3231469746045158,0.35774304088626013,0.1322348964934516,417.70588235294116,0.680890015490776,0.05081006549465698,0.1712268314210062,3.2118959107806693,22.046901148773227,0.86875,-0.00550148116800677,0.0140056022408964,0.204741187960579,0.250821273195419,0.332593447571695,0.211844091272308,11263,0.583414720767114,0.140161314868361,-0.0170502983802216
NA,H1-18-all-fractions_metab_69.Sphingomonadales_65_37,NA,NA,NA,NA,NA,NA,NA,NA,48.50351614073156,43.038904819660125,0.1126642304697255,43,65.26822561164344,2542617,439509,828804,830717,443587,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_A;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.2058282208588957,0.32837423312883435,0.3285787321063395,0.13721881390593044,454.8837209302326,0.6569529652351738,3.112840466926334e-4,0.20000000000000015,3.245386481071391,21.962117937635075,0.902920284135754,-0.298951048951049,-0.317073170731707,0.237865911237016,0.23975448536355,0.324268177525968,0.198111425873466,10590,0.564022662889518,0.149840950945923,0.0911847520034655
NA,H1-18-all-fractions_metab_85.Ktedonobacter_racemifer_51_8,NA,NA,NA,NA,NA,NA,NA,NA,56.30397325496808,53.02763365683168,0.05819020237345877,31,51.220771646852015,6001450,1466351,1537724,1536265,1461110,d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__,d__Bacteria,p__Chloroflexota,f__Ktedonobacteraceae,0.258272800645682,0.25416391518086434,0.2778633795582948,0.20969990461515886,439.64516129032256,0.5320272947391591,0.044545579920011034,0.10379429288178106,3.2168303767775988,22.51548858852205,0.507183010618364,-0.275862068965517,-0.178707224334601,0.246715530355414,0.241045498547919,0.306596597980915,0.205642373115752,7231,0.547642096528834,0.11969696969697,0.0907979211250382
NA,H1-18-all-fractions_metab_8.Bdellovibrionales_52_9,NA,NA,NA,NA,NA,NA,NA,NA,53.99389866355257,43.74790699266348,0.1897620272752304,50,51.71354646950044,4221683,1019712,1093611,1089571,1018789,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__;s__,d__Bacteria,p__Bdellovibrionota,f__UBA1018,0.26420572376607215,0.2544817733536108,0.26360661781648925,0.2177058850638278,433.98,0.5180883911701,0.01761252446183954,0.09649038921296745,3.3007875510010436,22.678994988864137,0.425115207373272,-0.338753387533875,-0.306613226452906,0.268332920894168,0.229646127196239,0.293491709972779,0.208529241936814,12123,0.523137837169018,0.122043519394513,0.125410828576371
NA,H1-18-all-fractions_metab_conc_103.Sphingomonadales_66_15,NA,NA,NA,NA,NA,NA,NA,NA,48.29963609474434,43.89907818801048,0.09110954579661328,33,65.77554192758379,2194343,376609,721351,721990,374393,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_A;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.2070607192558412,0.32908518274371934,0.3256427158866183,0.1382113821138211,413.72727272727275,0.6547278986303376,-0.005257858820897239,0.19940602460755205,3.238490566037736,21.797875166002655,0.885057471264368,-0.257142857142857,-0.29,0.231909684439608,0.250408052230686,0.318552774755169,0.199129488574538,7352,0.568960826985854,0.119770499641406,0.0760492268854528
NA,H1-18-all-fractions_metab_conc_105.Acidobacteria_57_8,NA,NA,NA,NA,NA,NA,NA,NA,56.369758714215166,52.581889585931336,0.06719683061777265,36,56.58343149395432,3973080,861866,1124346,1123759,863109,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__,d__Bacteria,p__Acidobacteriota,f__Bryobacteraceae,0.24845105328376704,0.2644912570563128,0.3031116618477213,0.18394602781219882,403.5,0.5676029189040341,0.06804123711340203,0.14918006686833307,3.2796301485009804,22.667713750780116,0.663068181818182,-0.00428449014567267,-0.217537942664418,0.262008175779254,0.226239141543178,0.299693408277976,0.212059274399591,7828,0.525932549821155,0.139664804469274,0.105362436001078
NA,H1-18-all-fractions_metab_conc_10.Actinobacteria_67_14,NA,NA,NA,NA,NA,NA,NA,NA,50.73403308982752,47.106800572481504,0.07149505561530645,48,67.3062088418503,3593456,585791,1208144,1210475,589046,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.1896111759871978,0.33186280870204576,0.3395614376540807,0.13896457765667575,481.6875,0.6714242463561264,0.011466116980159738,0.15413979202316705,3.2553210597215987,21.757879618749183,0.838831291234684,-0.186516853932584,-0.267056530214425,0.205276915536677,0.255432118934815,0.337526547949681,0.201764417578827,12242,0.592958666884496,0.138448822151811,0.00862933975516757
NA,H1-18-all-fractions_metab_conc_17.Bacteria_55_30,NA,NA,NA,NA,NA,NA,NA,NA,54.526297303792845,53.32722454496885,0.02199072407472252,40,54.90000911525998,3411861,771550,935861,937251,767199,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__AV55;s__AV55_sp003219945,d__Bacteria,p__Verrucomicrobiota,f__UBA10450,0.2627848101265823,0.25665260196905765,0.29468354430379745,0.1858790436005626,444.375,0.5513361462728551,0.0689795918367347,0.17141065830721,3.235453010692178,22.711162079510704,0.654124457308249,0.079646017699115,-0.0934449093444909,0.258970851310113,0.224350205198358,0.302746501104914,0.213932442386615,9503,0.527096706303273,0.148732281892593,0.0952380952380953
NA,H1-18-all-fractions_metab_conc_19.Rhizobiales_64_12,NA,NA,NA,NA,NA,NA,NA,NA,49.7253774399505,46.4876442145235,0.06511229058717474,27,63.56400083396463,2604427,474376,828298,827180,474573,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Anderseniellaceae;g__;s__,d__Bacteria,p__Proteobacteria,f__Anderseniellaceae,0.2150511836212412,0.3158989123480486,0.31853806781829813,0.15051183621241201,463.1111111111111,0.6344369801663468,0.004159838648682702,0.17654780135637718,3.283645936163212,22.341801497222896,0.867493472584856,-0.223476297968397,-0.182266009852217,0.238292214507313,0.242576451469936,0.306692273600236,0.212439060422514,6769,0.549268725070173,0.116729424421732,0.0573582431989512
NA,H1-18-all-fractions_metab_conc_20.Bacteria_57_11,NA,NA,NA,NA,NA,NA,NA,NA,54.24468671476458,53.06963152349796,0.02166212513025336,47,56.83675806062004,3502274,758207,992410,998169,753488,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__Palsa-1382;s__,d__Bacteria,p__Verrucomicrobiota,f__UBA10450,0.25174894078234306,0.26647945610404966,0.2983052517489408,0.18346635136466646,431.8723404255319,0.5647847078529904,0.056350314026517814,0.1568938193343898,3.2592778335005015,22.434791666666666,0.663695299837925,-0.0879120879120879,-0.224096385542169,0.262332660920594,0.22803961122318,0.301485420869246,0.20814230698698,10906,0.529525032092426,0.138701298701299,0.115182225687001
NA,H1-18-all-fractions_metab_conc_22.Bacteria_59_8,NA,NA,NA,NA,NA,NA,NA,NA,52.196548344000426,49.9702961304077,0.042651330101765486,47,58.602944687149375,2680896,556873,788881,782203,552939,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__AV80;s__,d__Bacteria,p__Verrucomicrobiota,f__UBA10450,0.2467215614516621,0.2765578936667683,0.3110704483074108,0.1656500965741588,418.59574468085106,0.5876283419741791,0.058731943603494575,0.19659805250831996,3.2795631825273013,22.54431137724551,0.766222961730449,0.0314875135722041,-0.181494661921708,0.271716794320942,0.227722772277228,0.294694563796002,0.205865869605829,10706,0.52241733607323,0.128195959234758,0.137883825542734
NA,H1-18-all-fractions_metab_conc_23.RIF_CHLX_70_21,NA,NA,NA,NA,NA,NA,NA,NA,47.49717971952685,44.908033013194064,0.0545115883010701,50,69.80094926399232,2606019,394012,910474,908552,392981,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.18973291710024281,0.34729448491155046,0.33307318765175165,0.12989941033645505,461.28,0.6803676725633021,-0.02090237063471832,0.18719479110146514,3.263611859838275,21.849757821704408,0.908972267536705,-0.276381909547739,-0.139784946236559,0.215285691030441,0.258587009604428,0.321911118346085,0.204216181019046,12286,0.580498127950513,0.109085810431856,0.0263872720217307
NA,H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9,NA,NA,NA,NA,NA,NA,NA,NA,45.75279358924872,40.70900412144734,0.11024003284001868,53,63.32317957644329,6080508,1111370,1927307,1923064,1118767,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_graminis,d__Bacteria,p__Proteobacteria,f__Burkholderiaceae,0.2316342923908281,0.281242393262256,0.30743391266247994,0.179689401684436,387.5660377358491,0.588676305924736,0.044492226265299396,0.12628713457213872,3.29395274329195,22.609668874172183,0.69212504946577,-0.00514579759862779,-0.431876606683805,0.254234282167243,0.225503236676421,0.301587301587302,0.218675179569034,11277,0.527090538263723,0.144347240915209,0.0751921995124696
NA,H1-18-all-fractions_metab_conc_36.Alphaproteobacteria_64_14,NA,NA,NA,NA,NA,NA,NA,NA,49.50201351936399,49.29866195787592,0.004107945253752631,46,64.23438801371121,4029404,721359,1294171,1294092,719782,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__,d__Bacteria,p__Proteobacteria,f__Xanthobacteraceae,0.21778049028583055,0.3052080154612959,0.3245346353371987,0.1524768589156749,427.4347826086956,0.6297426507984946,0.030689710870618683,0.17637362637362644,3.1963595688427904,22.45079121216777,0.829596412556054,-0.116461916461916,0.0143540669856459,0.234629507579324,0.24235006119951,0.317201770078147,0.205818661143019,10621,0.559551831277658,0.133770822816759,0.0654125694741342
NA,H1-18-all-fractions_metab_conc_44.Gemmatimonadetes_61_12,NA,NA,NA,NA,NA,NA,NA,NA,53.23862566020356,48.075937547993895,0.09697260303375616,35,60.77713339941341,2902539,569283,880423,883657,569176,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.23101175121811407,0.2988678704499857,0.30366867297219835,0.1664517053597019,398.74285714285713,0.6025365434221841,0.007967653704364348,0.16243014241932577,3.3155088135091098,22.562242909720727,0.736013986013986,-0.197149643705463,-0.196467991169978,0.247026169706582,0.240946338884483,0.300290774517579,0.211736716891356,7566,0.541237113402062,0.10964590964591,0.0769230769230769
